Timestamp;Wochentag;Stunde;Minute;Tag im Jahr;Tagesfaktor;Wochenprofil;Saisonfaktor;Rauschen;Peak-Events;Grundlast;Betriebsfaktor;kW_synth;cosphi_synth;kwh_15min;is_peak_event
22.05.25 23:00;4;23;0;143;0;1;1,0629;1,4764;0;6;1;40,73;0,912838153;;
22.05.25 23:15;4;23;15;143;0;1;1,0629;0,4659;0;6;1;17,09;0,93204113;;
22.05.25 23:30;4;23;30;143;0;1;1,0629;-0,4968;0;6;1;1,50;0,976747297;;
22.05.25 23:45;4;23;45;143;0;1;1,0629;-0,0669;0;6;1;4,64;0,965418646;;
23.05.25 00:00;5;0;0;143;0;1;1,0629;0,6405;0;6;1;21,13;0,963399663;;
23.05.25 00:15;5;0;15;143;0;1;1,0629;0,1951;0;6;1;10,71;0,944649774;;
23.05.25 00:30;5;0;30;143;0;1;1,0628;0,3271;0;6;1;13,80;0,946529387;;
23.05.25 00:45;5;0;45;143;0;1;1,0628;0,4027;0;6;1;15,57;0,940304955;;
23.05.25 01:00;5;1;0;143;0;1;1,0628;-0,8099;0;6;1;1,50;0,970383464;;
23.05.25 01:15;5;1;15;143;0;1;1,0628;0,5644;0;6;1;19,35;0,942496736;;
23.05.25 01:30;5;1;30;143;0;1;1,0628;-0,1414;0;6;1;2,84;0,960080079;;
23.05.25 01:45;5;1;45;143;0;1;1,0628;0,4602;0;6;1;16,91;0,9383666;;
23.05.25 02:00;5;2;0;143;0;1;1,0628;0,1960;0;6;1;10,73;0,96710161;;
23.05.25 02:15;5;2;15;143;0;1;1,0628;-0,6614;0;6;1;1,50;0,995654237;;
23.05.25 02:30;5;2;30;143;0;1;1,0627;0,4346;0;6;1;16,31;0,945448479;;
23.05.25 02:45;5;2;45;143;0;1;1,0627;0,4321;0;6;1;16,25;0,939296191;;
23.05.25 03:00;5;3;0;143;0;1;1,0627;0,2451;0;6;1;11,88;0,969691533;;
23.05.25 03:15;5;3;15;143;0;1;1,0627;0,7173;0;6;1;22,92;0,914453136;;
23.05.25 03:30;5;3;30;143;0;1;1,0627;-0,4960;0;6;1;1,50;0,970607495;;
23.05.25 03:45;5;3;45;143;0;1;1,0627;0,1613;0;6;1;9,92;0,955904827;;
23.05.25 04:00;5;4;0;143;0;1;1,0627;-0,4108;0;6;1;1,50;0,985679884;;
23.05.25 04:15;5;4;15;143;0;1;1,0626;-1,0424;0;6;1;1,50;0,977284861;;
23.05.25 04:30;5;4;30;143;0;1;1,0626;0,3492;0;6;1;14,31;0,958597061;;
23.05.25 04:45;5;4;45;143;0;1;1,0626;-0,3990;0;6;1;1,50;0,974158262;;
23.05.25 05:00;5;5;0;143;0;1;1,0626;-0,7448;0;6;1;1,50;0,972868956;;
23.05.25 05:15;5;5;15;143;0;1;1,0626;-0,3520;0;6;1;1,50;0,98095653;;
23.05.25 05:30;5;5;30;143;0;1;1,0626;-0,5027;0;6;1;1,50;0,979071053;;
23.05.25 05:45;5;5;45;143;0;1;1,0626;0,4206;0;6;1;16,18;0,935543984;;
23.05.25 06:00;5;6;0;143;0;1;1,0625;-0,6288;0;6;1;1,50;0,957552795;;
23.05.25 06:15;5;6;15;143;0;1;1,0625;0,1896;0;6;1;10,78;0,943035639;;
23.05.25 06:30;5;6;30;143;0;1;1,0625;0,0643;0;6;1;7,85;0,967357859;;
23.05.25 06:45;5;6;45;143;0;1;1,0625;-0,0193;0;6;1;5,90;0,951303085;;
23.05.25 07:00;5;7;0;143;1;1;1,0625;-0,7978;0;6;1;1,50;0,970200615;;
23.05.25 07:15;5;7;15;143;1;1;1,0625;0,4408;0;6;1;17,15;0,942054314;;
23.05.25 07:30;5;7;30;143;1;1;1,0625;-0,6379;0;6;1;1,50;0,980330076;;
23.05.25 07:45;5;7;45;143;1;1;1,0624;-1,1121;0;6;1;1,50;0,971041226;;
23.05.25 08:00;5;8;0;143;1;1;1,0624;0,6083;0;6;1;21,07;0,933571094;;
23.05.25 08:15;5;8;15;143;1;1;1,0624;0,0480;0;6;1;7,97;0,968350895;;
23.05.25 08:30;5;8;30;143;1;1;1,0624;-0,0721;0;6;1;5,16;0,951513682;;
23.05.25 08:45;5;8;45;143;1;1;1,0624;1,3179;0;6;1;37,65;0,927233633;;
23.05.25 09:00;5;9;0;143;1;1;1,0624;1,4236;0;6;1;40,12;0,888272866;;
23.05.25 09:15;5;9;15;143;1;1;1,0624;-1,1569;0;6;1;1,50;0,975825693;;
23.05.25 09:30;5;9;30;143;1;1;1,0623;-0,6721;0;6;1;1,50;0,982955256;;
23.05.25 09:45;5;9;45;143;1;1;1,0623;0,0584;0;6;1;8,21;0,977154725;;
23.05.25 10:00;5;10;0;143;1;1;1,0623;-0,5181;0;6;1;1,50;0,967718018;;
23.05.25 10:15;5;10;15;143;1;1;1,0623;-0,3783;0;6;1;1,50;0,979759197;;
23.05.25 10:30;5;10;30;143;1;1;1,0623;-1,0552;10;6;1;1,50;0,972754277;;
23.05.25 10:45;5;10;45;143;1;1;1,0623;-0,6024;0;6;1;1,50;0,976750267;;
23.05.25 11:00;5;11;0;143;1;1;1,0623;-0,5056;0;6;1;1,50;0,96779954;;
23.05.25 11:15;5;11;15;143;1;1;1,0622;0,6066;0;6;1;21,03;0,940130525;;
23.05.25 11:30;5;11;30;143;1;1;1,0622;0,8605;0;6;1;26,96;0,928261298;;
23.05.25 11:45;5;11;45;143;1;1;1,0622;-0,5632;0;6;1;1,50;0,97589579;;
23.05.25 12:00;5;12;0;143;1;1;1,0622;0,0303;0;6;1;7,46;0,962009641;;
23.05.25 12:15;5;12;15;144;1;1;1,0622;-0,3839;0;6;1;1,50;0,982712652;;
23.05.25 12:30;5;12;30;144;1;1;1,0622;0,2839;0;6;1;13,39;0,953470439;;
23.05.25 12:45;5;12;45;144;1;1;1,0622;-0,4366;0;6;1;1,50;0,975784883;;
23.05.25 13:00;5;13;0;144;1;1;1,0621;-0,0434;0;6;1;5,74;0,981336576;;
23.05.25 13:15;5;13;15;144;1;1;1,0621;-0,2105;0;6;1;1,83;0,961070267;;
23.05.25 13:30;5;13;30;144;1;1;1,0621;0,8963;0;6;1;27,69;0,921884349;;
23.05.25 13:45;5;13;45;144;1;1;1,0621;-0,2735;0;6;1;1,50;0,970124436;;
23.05.25 14:00;5;14;0;144;1;1;1,0621;0,4267;0;6;1;16,72;0,941863276;;
23.05.25 14:15;5;14;15;144;1;1;1,0621;0,0772;0;6;1;8,55;0,94667635;;
23.05.25 14:30;5;14;30;144;1;1;1,0621;0,7272;0;6;1;23,74;0,938911935;;
23.05.25 14:45;5;14;45;144;1;1;1,0621;-0,1830;0;6;1;2,47;0,973322479;;
23.05.25 15:00;5;15;0;144;1;1;1,0620;0,2187;0;6;1;11,86;0,957351065;;
23.05.25 15:15;5;15;15;144;1;1;1,0620;-0,2088;0;6;1;1,87;0,98302825;;
23.05.25 15:30;5;15;30;144;1;1;1,0620;-0,5168;0;6;1;1,50;0,945484811;;
23.05.25 15:45;5;15;45;144;1;1;1,0620;0,1440;0;6;1;10,12;0,956533472;;
23.05.25 16:00;5;16;0;144;0;1;1,0620;-0,3865;0;6;1;1,50;0,971228341;;
23.05.25 16:15;5;16;15;144;0;1;1,0620;-0,5410;0;6;1;1,50;0,986991676;;
23.05.25 16:30;5;16;30;144;0;1;1,0620;0,3210;0;6;1;13,85;0,943013605;;
23.05.25 16:45;5;16;45;144;0;1;1,0619;0,8189;0;6;1;25,48;0,930120209;;
23.05.25 17:00;5;17;0;144;0;1;1,0619;-0,1733;0;6;1;2,30;0,986067042;;
23.05.25 17:15;5;17;15;144;0;1;1,0619;0,6890;0;6;1;22,45;0,933988191;;
23.05.25 17:30;5;17;30;144;0;1;1,0619;0,7546;0;6;1;23,98;0,912018321;;
23.05.25 17:45;5;17;45;144;0;1;1,0619;0,4851;0;6;1;17,68;0,953007728;;
23.05.25 18:00;5;18;0;144;0;1;1,0619;-0,2181;0;6;1;1,50;0,98023141;;
23.05.25 18:15;5;18;15;144;0;1;1,0619;-0,3057;0;6;1;1,50;0,974389732;;
23.05.25 18:30;5;18;30;144;0;1;1,0618;-0,0062;0;6;1;6,20;0,967964353;;
23.05.25 18:45;5;18;45;144;0;1;1,0618;0,0899;0;6;1;8,45;0,960142991;;
23.05.25 19:00;5;19;0;144;0;1;1,0618;0,1339;0;6;1;9,48;0,942404737;;
23.05.25 19:15;5;19;15;144;0;1;1,0618;-0,8938;0;6;1;1,50;0,972002994;;
23.05.25 19:30;5;19;30;144;0;1;1,0618;-0,9846;0;6;1;1,50;0,990331378;;
23.05.25 19:45;5;19;45;144;0;1;1,0618;0,0047;0;6;1;6,46;0,976735114;;
23.05.25 20:00;5;20;0;144;0;1;1,0618;-0,0800;0;6;1;4,33;0,960942809;;
23.05.25 20:15;5;20;15;144;0;1;1,0617;-0,0505;0;6;1;5,02;0,974660381;;
23.05.25 20:30;5;20;30;144;0;1;1,0617;1,2282;0;6;1;34,89;0,882599785;;
23.05.25 20:45;5;20;45;144;0;1;1,0617;-0,3663;0;6;1;1,50;0,984967012;;
23.05.25 21:00;5;21;0;144;0;1;1,0617;-0,2593;0;6;1;1,50;0,97837051;;
23.05.25 21:15;5;21;15;144;0;1;1,0617;0,5940;0;6;1;20,07;0,924614065;;
23.05.25 21:30;5;21;30;144;0;1;1,0617;0,2178;0;6;1;11,29;0,966453423;;
23.05.25 21:45;5;21;45;144;0;1;1,0617;0,1002;0;6;1;8,54;0,939573956;;
23.05.25 22:00;5;22;0;144;0;1;1,0616;-0,4680;0;6;1;1,50;0,965403271;;
23.05.25 22:15;5;22;15;144;0;1;1,0616;-0,1252;0;6;1;3,28;0,964527906;;
23.05.25 22:30;5;22;30;144;0;1;1,0616;-0,1670;0;6;1;2,30;0,975648915;;
23.05.25 22:45;5;22;45;144;0;1;1,0616;-1,0326;0;6;1;1,50;0,965233627;;
23.05.25 23:00;5;23;0;144;0;1;1,0616;-0,1770;0;6;1;2,07;0,969278922;;
23.05.25 23:15;5;23;15;144;0;1;1,0616;0,4384;0;6;1;16,44;0,93826035;;
23.05.25 23:30;5;23;30;144;0;1;1,0616;-0,8147;0;6;1;1,50;0,972487382;;
23.05.25 23:45;5;23;45;144;0;1;1,0615;0,1900;0;6;1;10,64;0,958788483;;
24.05.25 00:00;6;0;0;144;0;1;1,0615;-0,4250;0;6;1;1,50;0,965420698;;
24.05.25 00:15;6;0;15;144;0;1;1,0615;0,2298;0;6;1;9,64;0,954930724;;
24.05.25 00:30;6;0;30;144;0;1;1,0615;-0,3193;0;6;1;1,50;0,967568622;;
24.05.25 00:45;6;0;45;144;0;1;1,0615;0,4013;0;6;1;12,24;0,948700217;;
24.05.25 01:00;6;1;0;144;0;1;1,0615;1,5072;0;6;1;29,03;0,905418745;;
24.05.25 01:15;6;1;15;144;0;1;1,0615;0,0268;0;6;1;6,56;0,990638385;;
24.05.25 01:30;6;1;30;144;0;1;1,0614;-0,0411;0;6;1;5,53;0,982894279;;
24.05.25 01:45;6;1;45;144;0;1;1,0614;-0,5230;0;6;1;1,50;0,982938042;;
24.05.25 02:00;6;2;0;144;0;1;1,0614;0,0303;0;6;1;6,61;0,967559764;;
24.05.25 02:15;6;2;15;144;0;1;1,0614;-0,4700;0;6;1;1,50;0,995531074;;
24.05.25 02:30;6;2;30;144;0;1;1,0614;-0,2463;0;6;1;2,41;0,976091887;;
24.05.25 02:45;6;2;45;144;0;1;1,0614;-0,2877;0;6;1;1,78;0,969924156;;
24.05.25 03:00;6;3;0;144;0;1;1,0614;-0,7933;0;6;1;1,50;0,973272394;;
24.05.25 03:15;6;3;15;144;0;1;1,0613;1,2343;0;6;1;24,88;0,933458631;;
24.05.25 03:30;6;3;30;144;0;1;1,0613;-0,4815;0;6;1;1,50;0,969943894;;
24.05.25 03:45;6;3;45;144;0;1;1,0613;0,3056;0;6;1;10,79;0,961621052;;
24.05.25 04:00;6;4;0;144;0;1;1,0613;0,0906;0;6;1;7,53;0,955262126;;
24.05.25 04:15;6;4;15;144;0;1;1,0613;-0,2200;0;6;1;2,81;0,975627632;;
24.05.25 04:30;6;4;30;144;0;1;1,0613;-0,5337;0;6;1;1,50;0,998255149;;
24.05.25 04:45;6;4;45;144;0;1;1,0613;0,1037;0;6;1;7,72;0,958621129;;
24.05.25 05:00;6;5;0;144;0;1;1,0612;-0,5153;0;6;1;1,50;0,979468082;;
24.05.25 05:15;6;5;15;144;0;1;1,0612;-0,0851;0;6;1;5,06;0,974669713;;
24.05.25 05:30;6;5;30;144;0;1;1,0612;-0,1547;0;6;1;4,00;0,953239672;;
24.05.25 05:45;6;5;45;144;0;1;1,0612;-0,0729;0;6;1;5,24;0,953749704;;
24.05.25 06:00;6;6;0;144;0;1;1,0612;-0,1616;0;6;1;3,90;0,978693097;;
24.05.25 06:15;6;6;15;144;0;1;1,0612;0,7371;0;6;1;17,54;0,938995531;;
24.05.25 06:30;6;6;30;144;0;1;1,0612;0,0048;0;6;1;6,42;0,973421692;;
24.05.25 06:45;6;6;45;144;0;1;1,0611;2,1783;0;6;1;39,41;0,899309335;;
24.05.25 07:00;6;7;0;144;1;1;1,0611;-0,6282;0;6;1;1,50;0,98354434;;
24.05.25 07:15;6;7;15;144;1;1;1,0611;0,5527;0;6;1;15,24;0,934447712;;
24.05.25 07:30;6;7;30;144;1;1;1,0611;-0,2907;0;6;1;2,44;0,962835748;;
24.05.25 07:45;6;7;45;144;1;1;1,0611;-0,4604;0;6;1;1,50;0,988567245;;
24.05.25 08:00;6;8;0;144;1;1;1,0611;-0,1897;0;6;1;3,97;0,968296618;;
24.05.25 08:15;6;8;15;144;1;1;1,0611;-0,7545;0;6;1;1,50;0,98592706;;
24.05.25 08:30;6;8;30;144;1;1;1,0610;-0,3550;0;6;1;1,50;0,97425282;;
24.05.25 08:45;6;8;45;144;1;1;1,0610;0,9785;0;6;1;21,70;0,935354885;;
24.05.25 09:00;6;9;0;144;1;1;1,0610;0,2072;0;6;1;9,99;0,952593184;;
24.05.25 09:15;6;9;15;144;1;1;1,0610;-0,2284;0;6;1;3,38;0,97242403;;
24.05.25 09:30;6;9;30;144;1;1;1,0610;-0,4540;0;6;1;1,50;0,972871511;;
24.05.25 09:45;6;9;45;144;1;1;1,0610;-0,1584;0;6;1;4,45;0,96903076;;
24.05.25 10:00;6;10;0;144;1;1;1,0610;0,6874;0;6;1;17,28;0,952894746;;
24.05.25 10:15;6;10;15;144;1;1;1,0609;1,3583;0;6;1;27,46;0,921123273;;
24.05.25 10:30;6;10;30;144;1;1;1,0609;0,2509;0;6;1;10,66;0,964023934;;
24.05.25 10:45;6;10;45;144;1;1;1,0609;0,4870;0;6;1;14,24;0,933591063;;
24.05.25 11:00;6;11;0;144;1;1;1,0609;0,9648;0;6;1;21,49;0,935938206;;
24.05.25 11:15;6;11;15;144;1;1;1,0609;-0,2805;0;6;1;2,59;0,973008246;;
24.05.25 11:30;6;11;30;144;1;1;1,0609;-0,2172;0;6;1;3,55;0,962052579;;
24.05.25 11:45;6;11;45;144;1;1;1,0609;0,3120;0;6;1;11,58;0,947273566;;
24.05.25 12:00;6;12;0;144;1;1;1,0608;-0,1172;0;6;1;4,97;0,972530501;;
24.05.25 12:15;6;12;15;145;1;1;1,0608;-0,1196;0;6;1;4,94;0,973553947;;
24.05.25 12:30;6;12;30;145;1;1;1,0608;0,2942;0;6;1;11,21;0,942747253;;
24.05.25 12:45;6;12;45;145;1;1;1,0608;-0,9950;0;6;1;1,50;0,97405755;;
24.05.25 13:00;6;13;0;145;1;1;1,0608;-0,3777;0;6;1;1,50;0,975975615;;
24.05.25 13:15;6;13;15;145;1;1;1,0608;-0,8668;0;6;1;1,50;0,974835308;;
24.05.25 13:30;6;13;30;145;1;1;1,0608;-0,1466;0;6;1;4,53;0,973951463;;
24.05.25 13:45;6;13;45;145;1;1;1,0607;0,0157;0;6;1;6,99;0,965553254;;
24.05.25 14:00;6;14;0;145;1;1;1,0607;1,0040;0;6;1;21,98;0,935335383;;
24.05.25 14:15;6;14;15;145;1;1;1,0607;-0,3147;0;6;1;1,98;0,958267577;;
24.05.25 14:30;6;14;30;145;1;1;1,0607;-0,9612;0;6;1;1,50;0,991453292;;
24.05.25 14:45;6;14;45;145;1;1;1,0607;0,1822;0;6;1;9,51;0,953122137;;
24.05.25 15:00;6;15;0;145;1;1;1,0607;-0,3929;0;6;1;1,50;0,983956318;;
24.05.25 15:15;6;15;15;145;1;1;1,0607;0,2484;0;6;1;10,52;0,93742234;;
24.05.25 15:30;6;15;30;145;1;1;1,0606;0,8004;0;6;1;18,89;0,93253738;;
24.05.25 15:45;6;15;45;145;1;1;1,0606;0,5727;0;6;1;15,44;0,95337968;;
24.05.25 16:00;6;16;0;145;0;1;1,0606;-0,5899;0;6;1;1,50;0,978900306;;
24.05.25 16:15;6;16;15;145;0;1;1,0606;1,2583;0;6;1;25,43;0,930177077;;
24.05.25 16:30;6;16;30;145;0;1;1,0606;0,2581;0;6;1;10,27;0,951396351;;
24.05.25 16:45;6;16;45;145;0;1;1,0606;0,7591;0;6;1;17,86;0,962527535;;
24.05.25 17:00;6;17;0;145;0;1;1,0606;0,0974;0;6;1;7,83;0,939993133;;
24.05.25 17:15;6;17;15;145;0;1;1,0605;0,5711;0;6;1;15,01;0,96380308;;
24.05.25 17:30;6;17;30;145;0;1;1,0605;-0,0386;0;6;1;5,76;0,992101706;;
24.05.25 17:45;6;17;45;145;0;1;1,0605;-0,1134;0;6;1;4,63;0,951508809;;
24.05.25 18:00;6;18;0;145;0;1;1,0605;-0,9180;0;6;1;1,50;0,960756072;;
24.05.25 18:15;6;18;15;145;0;1;1,0605;0,1003;0;6;1;7,87;0,965464552;;
24.05.25 18:30;6;18;30;145;0;1;1,0605;0,0841;0;6;1;7,63;0,978627521;;
24.05.25 18:45;6;18;45;145;0;1;1,0605;0,1005;0;6;1;7,87;0,954627028;;
24.05.25 19:00;6;19;0;145;0;1;1,0604;-0,6811;0;6;1;1,50;0,960033286;;
24.05.25 19:15;6;19;15;145;0;1;1,0604;-0,8381;20;6;1;13,64;0,94843262;;
24.05.25 19:30;6;19;30;145;0;1;1,0604;-0,7035;0;6;1;1,50;0,981267454;;
24.05.25 19:45;6;19;45;145;0;1;1,0604;0,5228;0;6;1;14,28;0,942541388;;
24.05.25 20:00;6;20;0;145;0;1;1,0604;-0,0921;0;6;1;4,80;0,958725814;;
24.05.25 20:15;6;20;15;145;0;1;1,0604;0,6570;0;6;1;16,16;0,944161718;;
24.05.25 20:30;6;20;30;145;0;1;1,0604;-0,0745;0;6;1;5,07;0,97457249;;
24.05.25 20:45;6;20;45;145;0;1;1,0603;0,3743;0;6;1;11,87;0,969527993;;
24.05.25 21:00;6;21;0;145;0;1;1,0603;0,2958;0;6;1;10,69;0,943556485;;
24.05.25 21:15;6;21;15;145;0;1;1,0603;-1,3512;0;6;1;1,50;0,987755535;;
24.05.25 21:30;6;21;30;145;0;1;1,0603;0,0830;0;6;1;7,46;0,967334615;;
24.05.25 21:45;6;21;45;145;0;1;1,0603;0,2151;0;6;1;9,46;0,95901741;;
24.05.25 22:00;6;22;0;145;0;1;1,0603;-0,2397;0;6;1;2,57;0,976928803;;
24.05.25 22:15;6;22;15;145;0;1;1,0603;0,2219;0;6;1;9,56;0,953945833;;
24.05.25 22:30;6;22;30;145;0;1;1,0602;0,5798;0;6;1;14,99;0,951965748;;
24.05.25 22:45;6;22;45;145;0;1;1,0602;0,9599;0;6;1;20,75;0,929154664;;
24.05.25 23:00;6;23;0;145;0;1;1,0602;0,1240;0;6;1;8,08;0,966716452;;
24.05.25 23:15;6;23;15;145;0;1;1,0602;-0,2852;0;6;1;1,88;0,974515209;;
24.05.25 23:30;6;23;30;145;0;1;1,0602;-0,6179;0;6;1;1,50;0,992995564;;
24.05.25 23:45;6;23;45;145;0;1;1,0602;-0,3967;0;6;1;1,50;0,98335923;;
25.05.25 00:00;7;0;0;145;0;0;1,0602;-1,2920;0;6;1;1,50;0,981463385;;
25.05.25 00:15;7;0;15;145;0;0;1,0601;-0,0729;0;6;1;5,55;0,964227222;;
25.05.25 00:30;7;0;30;145;0;0;1,0601;0,0885;0;6;1;6,87;0,967636691;;
25.05.25 00:45;7;0;45;145;0;0;1,0601;-0,2303;0;6;1;4,27;0,950371202;;
25.05.25 01:00;7;1;0;145;0;0;1,0601;0,0763;0;6;1;6,77;0,95930945;;
25.05.25 01:15;7;1;15;145;0;0;1,0601;-0,2145;0;6;1;4,40;0,958290449;;
25.05.25 01:30;7;1;30;145;0;0;1,0601;0,4334;0;6;1;9,69;0,9575044;;
25.05.25 01:45;7;1;45;145;0;0;1,0601;-0,7117;0;6;1;1,50;0,959422835;;
25.05.25 02:00;7;2;0;145;0;0;1,0600;-0,3694;0;6;1;3,14;0,987907232;;
25.05.25 02:15;7;2;15;145;0;0;1,0600;-0,3031;0;6;1;3,68;0,972454146;;
25.05.25 02:30;7;2;30;145;0;0;1,0600;0,7771;0;6;1;12,49;0,95042251;;
25.05.25 02:45;7;2;45;145;0;0;1,0600;-0,0819;0;6;1;5,48;0,962188732;;
25.05.25 03:00;7;3;0;145;0;0;1,0600;-0,1847;0;6;1;4,64;0,964775367;;
25.05.25 03:15;7;3;15;145;0;0;1,0600;-0,5307;0;6;1;1,82;0,997343545;;
25.05.25 03:30;7;3;30;145;0;0;1,0600;-0,6221;0;6;1;1,50;0,992964468;;
25.05.25 03:45;7;3;45;145;0;0;1,0599;-0,4290;0;6;1;2,65;0,977805946;;
25.05.25 04:00;7;4;0;145;0;0;1,0599;-0,6849;0;6;1;1,50;0,971924236;;
25.05.25 04:15;7;4;15;145;0;0;1,0599;-0,0820;0;6;1;5,48;0,974994292;;
25.05.25 04:30;7;4;30;145;0;0;1,0599;0,6980;0;6;1;11,85;0,939767715;;
25.05.25 04:45;7;4;45;145;0;0;1,0599;0,0996;0;6;1;6,96;0,970280816;;
25.05.25 05:00;7;5;0;145;0;0;1,0599;0,4609;0;6;1;10,11;0,946620901;;
25.05.25 05:15;7;5;15;145;0;0;1,0599;0,5604;0;6;1;10,92;0,967804389;;
25.05.25 05:30;7;5;30;145;0;0;1,0598;-1,2076;18;6;1;14,49;0,956981092;;
25.05.25 05:45;7;5;45;145;0;0;1,0598;0,8943;0;6;1;13,65;0,963824647;;
25.05.25 06:00;7;6;0;145;0;0;1,0598;0,0485;0;6;1;6,75;0,978686704;;
25.05.25 06:15;7;6;15;145;0;0;1,0598;-1,1524;0;6;1;1,50;0,979374146;;
25.05.25 06:30;7;6;30;145;0;0;1,0598;-0,5456;0;6;1;1,90;0,97288975;;
25.05.25 06:45;7;6;45;145;0;0;1,0598;-0,5974;0;6;1;1,50;0,968941048;;
25.05.25 07:00;7;7;0;145;1;0;1,0598;0,2870;0;6;1;9,19;0,947704126;;
25.05.25 07:15;7;7;15;145;1;0;1,0597;-0,2305;0;6;1;4,97;0,963724508;;
25.05.25 07:30;7;7;30;145;1;0;1,0597;-1,7844;0;6;1;1,50;0,974601051;;
25.05.25 07:45;7;7;45;145;1;0;1,0597;0,3243;0;6;1;9,50;0,946472437;;
25.05.25 08:00;7;8;0;145;1;0;1,0597;-0,2524;0;6;1;4,79;0,979713762;;
25.05.25 08:15;7;8;15;145;1;0;1,0597;-0,9570;0;6;1;1,50;0,99122317;;
25.05.25 08:30;7;8;30;145;1;0;1,0597;-0,9721;0;6;1;1,50;0,970916452;;
25.05.25 08:45;7;8;45;145;1;0;1,0597;1,4041;0;6;1;18,31;0,932427511;;
25.05.25 09:00;7;9;0;145;1;0;1,0596;1,0058;0;6;1;15,06;0,942109002;;
25.05.25 09:15;7;9;15;145;1;0;1,0596;-1,6863;0;6;1;1,50;0,972357165;;
25.05.25 09:30;7;9;30;145;1;0;1,0596;0,5404;0;6;1;11,26;0,952011018;;
25.05.25 09:45;7;9;45;145;1;0;1,0596;-0,6824;0;6;1;1,50;0,96709584;;
25.05.25 10:00;7;10;0;145;1;0;1,0596;-0,4364;0;6;1;3,29;0,962326816;;
25.05.25 10:15;7;10;15;145;1;0;1,0596;0,3244;0;6;1;9,50;0,957940286;;
25.05.25 10:30;7;10;30;145;1;0;1,0596;-1,1981;0;6;1;1,50;0,968145417;;
25.05.25 10:45;7;10;45;145;1;0;1,0595;1,2989;0;6;1;17,45;0,93654405;;
25.05.25 11:00;7;11;0;145;1;0;1,0595;1,2073;0;6;1;16,70;0,950734609;;
25.05.25 11:15;7;11;15;145;1;0;1,0595;-0,0110;0;6;1;6,76;0,967666133;;
25.05.25 11:30;7;11;30;145;1;0;1,0595;-0,3588;0;6;1;3,92;0,978985602;;
25.05.25 11:45;7;11;45;145;1;0;1,0595;0,4290;0;6;1;10,35;0,958673528;;
25.05.25 12:00;7;12;0;145;1;0;1,0595;-0,2258;0;6;1;4,91;0,973019917;;
25.05.25 12:15;7;12;15;146;1;0;1,0595;0,3072;0;6;1;9,26;0,961392112;;
25.05.25 12:30;7;12;30;146;1;0;1,0594;-0,5563;0;6;1;2,21;0,966494109;;
25.05.25 12:45;7;12;45;146;1;0;1,0594;-0,1273;0;6;1;5,71;0,965014839;;
25.05.25 13:00;7;13;0;146;1;0;1,0594;-0,0413;0;6;1;6,41;0,964250243;;
25.05.25 13:15;7;13;15;146;1;0;1,0594;0,4436;0;6;1;10,37;0,951321523;;
25.05.25 13:30;7;13;30;146;1;0;1,0594;0,5209;0;6;1;11,00;0,959576863;;
25.05.25 13:45;7;13;45;146;1;0;1,0594;-0,5440;0;6;1;2,31;0,984217789;;
25.05.25 14:00;7;14;0;146;1;0;1,0594;0,3998;0;6;1;10,01;0,950714199;;
25.05.25 14:15;7;14;15;146;1;0;1,0593;0,0169;0;6;1;6,89;1;;
25.05.25 14:30;7;14;30;146;1;0;1,0593;0,6651;0;6;1;12,18;0,953256644;;
25.05.25 14:45;7;14;45;146;1;0;1,0593;0,1463;0;6;1;7,94;0,960845073;;
25.05.25 15:00;7;15;0;146;1;0;1,0593;1,2972;0;6;1;17,33;0,929596292;;
25.05.25 15:15;7;15;15;146;1;0;1,0593;0,1639;0;6;1;8,09;0,958710651;;
25.05.25 15:30;7;15;30;146;1;0;1,0593;-0,0677;0;6;1;6,20;0,972600069;;
25.05.25 15:45;7;15;45;146;1;0;1,0593;-0,7676;0;6;1;1,50;0,96983259;;
25.05.25 16:00;7;16;0;146;0;0;1,0592;1,3672;0;6;1;17,50;0,932738391;;
25.05.25 16:15;7;16;15;146;0;0;1,0592;-0,3961;0;6;1;3,12;0,977615311;;
25.05.25 16:30;7;16;30;146;0;0;1,0592;0,2750;0;6;1;8,59;0,965959742;;
25.05.25 16:45;7;16;45;146;0;0;1,0592;-0,2253;0;6;1;4,51;0,964289839;;
25.05.25 17:00;7;17;0;146;0;0;1,0592;-0,6153;0;6;1;1,50;0,966527691;;
25.05.25 17:15;7;17;15;146;0;0;1,0592;0,6708;0;6;1;11,82;0,937761902;;
25.05.25 17:30;7;17;30;146;0;0;1,0592;0,2380;0;6;1;8,29;0,971508208;;
25.05.25 17:45;7;17;45;146;0;0;1,0591;0,3290;0;6;1;9,03;0,962915932;;
25.05.25 18:00;7;18;0;146;0;0;1,0591;-0,1683;0;6;1;4,98;0,958455265;;
25.05.25 18:15;7;18;15;146;0;0;1,0591;1,0757;0;6;1;15,12;0,959074526;;
25.05.25 18:30;7;18;30;146;0;0;1,0591;0,8806;0;6;1;13,53;0,949889237;;
25.05.25 18:45;7;18;45;146;0;0;1,0591;-1,0804;0;6;1;1,50;0,969621979;;
25.05.25 19:00;7;19;0;146;0;0;1,0591;0,8187;0;6;1;13,03;0,945877126;;
25.05.25 19:15;7;19;15;146;0;0;1,0591;-0,1712;0;6;1;4,95;0,986222347;;
